1 1 1 1   5.00000000000E+002  5.00000000000E+002  0.00000000000E+000  2.70449179157E+002  3.00000000000E+003
1 1 1 5   5.00000000000E+002  5.00000000000E+002  3.03030303030E+001  2.69809943864E+002  2.96969696970E+003
1 1 1 9   5.00000000000E+002  5.00000000000E+002  6.06060606061E+001  2.69168140106E+002  2.93939393939E+003
1 1 1 13   5.00000000000E+002  5.00000000000E+002  9.09090909091E+001  2.68531480704E+002  2.90909090909E+003
1 1 1 17   5.00000000000E+002  5.00000000000E+002  1.21212121212E+002  2.67899066619E+002  2.87878787879E+003
1 1 1 21   5.00000000000E+002  5.00000000000E+002  1.51515151515E+002  2.67271898521E+002  2.84848484848E+003
1 1 1 25   5.00000000000E+002  5.00000000000E+002  1.81818181818E+002  2.66650243319E+002  2.81818181818E+003
1 1 1 29   5.00000000000E+002  5.00000000000E+002  2.12121212121E+002  2.66034810563E+002  2.78787878788E+003
1 1 1 33   5.00000000000E+002  5.00000000000E+002  2.42424242424E+002  2.65425872715E+002  2.75757575758E+003
1 1 1 37   5.00000000000E+002  5.00000000000E+002  2.72727272727E+002  2.64824055959E+002  2.72727272727E+003
1 1 1 41   5.00000000000E+002  5.00000000000E+002  3.03030303030E+002  2.64229598610E+002  2.69696969697E+003
1 1 1 45   5.00000000000E+002  5.00000000000E+002  3.33333333333E+002  2.63643051326E+002  2.66666666667E+003
1 1 1 49   5.00000000000E+002  5.00000000000E+002  3.63636363636E+002  2.63064615839E+002  2.63636363636E+003
1 1 1 53   5.00000000000E+002  5.00000000000E+002  3.93939393939E+002  2.62494769614E+002  2.60606060606E+003
1 1 1 57   5.00000000000E+002  5.00000000000E+002  4.24242424242E+002  2.61933677530E+002  2.57575757576E+003
1 1 1 61   5.00000000000E+002  5.00000000000E+002  4.54545454545E+002  2.61381746728E+002  2.54545454545E+003
1 1 1 65   5.00000000000E+002  5.00000000000E+002  4.84848484848E+002  2.60839105817E+002  2.51515151515E+003
1 1 1 69   5.00000000000E+002  5.00000000000E+002  5.15151515152E+002  2.60306095040E+002  2.48484848485E+003
1 1 1 73   5.00000000000E+002  5.00000000000E+002  5.45454545455E+002  2.59782807946E+002  2.45454545455E+003
1 1 1 77   5.00000000000E+002  5.00000000000E+002  5.75757575758E+002  2.59269521710E+002  2.42424242424E+003
1 1 1 81   5.00000000000E+002  5.00000000000E+002  6.06060606061E+002  2.58766296501E+002  2.39393939394E+003
1 1 1 85   5.00000000000E+002  5.00000000000E+002  6.36363636364E+002  2.58273350539E+002  2.36363636364E+003
1 1 1 89   5.00000000000E+002  5.00000000000E+002  6.66666666667E+002  2.57790712613E+002  2.33333333333E+003
1 1 1 93   5.00000000000E+002  5.00000000000E+002  6.96969696970E+002  2.57318546269E+002  2.30303030303E+003
1 1 1 97   5.00000000000E+002  5.00000000000E+002  7.27272727273E+002  2.56856851139E+002  2.27272727273E+003
1 1 1 101   5.00000000000E+002  5.00000000000E+002  7.57575757576E+002  2.56405740448E+002  2.24242424242E+003
1 1 1 105   5.00000000000E+002  5.00000000000E+002  7.87878787879E+002  2.55965187012E+002  2.21212121212E+003
1 1 1 109   5.00000000000E+002  5.00000000000E+002  8.18181818182E+002  2.55535258103E+002  2.18181818182E+003
1 1 1 113   5.00000000000E+002  5.00000000000E+002  8.48484848485E+002  2.55115902115E+002  2.15151515152E+003
1 1 1 117   5.00000000000E+002  5.00000000000E+002  8.78787878788E+002  2.54707144682E+002  2.12121212121E+003
1 1 1 121   5.00000000000E+002  5.00000000000E+002  9.09090909091E+002  2.54308912157E+002  2.09090909091E+003
1 1 1 125   5.00000000000E+002  5.00000000000E+002  9.39393939394E+002  2.53921192771E+002  2.06060606061E+003
1 1 1 129   5.00000000000E+002  5.00000000000E+002  9.69696969697E+002  2.53543893166E+002  2.03030303030E+003
1 1 1 133   5.00000000000E+002  5.00000000000E+002  1.00000000000E+003  2.53176968281E+002  2.00000000000E+003
1 1 1 137   5.00000000000E+002  5.00000000000E+002  1.03030303030E+003  2.52820307296E+002  1.96969696970E+003
1 1 1 141   5.00000000000E+002  5.00000000000E+002  1.06060606061E+003  2.52473835828E+002  1.93939393939E+003
1 1 1 145   5.00000000000E+002  5.00000000000E+002  1.09090909091E+003  2.52137427733E+002  1.90909090909E+003
1 1 1 149   5.00000000000E+002  5.00000000000E+002  1.12121212121E+003  2.51810983126E+002  1.87878787879E+003
1 1 1 153   5.00000000000E+002  5.00000000000E+002  1.15151515152E+003  2.51494362551E+002  1.84848484848E+003
1 1 1 157   5.00000000000E+002  5.00000000000E+002  1.18181818182E+003  2.51187444272E+002  1.81818181818E+003
1 1 1 161   5.00000000000E+002  5.00000000000E+002  1.21212121212E+003  2.50890077397E+002  1.78787878788E+003
1 1 1 165   5.00000000000E+002  5.00000000000E+002  1.24242424242E+003  2.50602121823E+002  1.75757575758E+003
1 1 1 169   5.00000000000E+002  5.00000000000E+002  1.27272727273E+003  2.50323416952E+002  1.72727272727E+003
1 1 1 173   5.00000000000E+002  5.00000000000E+002  1.30303030303E+003  2.50053807621E+002  1.69696969697E+003
1 1 1 177   5.00000000000E+002  5.00000000000E+002  1.33333333333E+003  2.49793125114E+002  1.66666666667E+003
1 1 1 181   5.00000000000E+002  5.00000000000E+002  1.36363636364E+003  2.49541202329E+002  1.63636363636E+003
1 1 1 185   5.00000000000E+002  5.00000000000E+002  1.39393939394E+003  2.49297863881E+002  1.60606060606E+003
1 1 1 189   5.00000000000E+002  5.00000000000E+002  1.42424242424E+003  2.49062933661E+002  1.57575757576E+003
1 1 1 193   5.00000000000E+002  5.00000000000E+002  1.45454545455E+003  2.48836230937E+002  1.54545454545E+003
1 1 1 197   5.00000000000E+002  5.00000000000E+002  1.48484848485E+003  2.48617573308E+002  1.51515151515E+003
1 1 1 201   5.00000000000E+002  5.00000000000E+002  1.51515151515E+003  2.48406775949E+002  1.48484848485E+003
1 1 1 205   5.00000000000E+002  5.00000000000E+002  1.54545454545E+003  2.48203652546E+002  1.45454545455E+003
1 1 1 209   5.00000000000E+002  5.00000000000E+002  1.57575757576E+003  2.48008015551E+002  1.42424242424E+003
1 1 1 213   5.00000000000E+002  5.00000000000E+002  1.60606060606E+003  2.47819676626E+002  1.39393939394E+003
1 1 1 217   5.00000000000E+002  5.00000000000E+002  1.63636363636E+003  2.47638447007E+002  1.36363636364E+003
1 1 1 221   5.00000000000E+002  5.00000000000E+002  1.66666666667E+003  2.47464137879E+002  1.33333333333E+003
1 1 1 225   5.00000000000E+002  5.00000000000E+002  1.69696969697E+003  2.47296560695E+002  1.30303030303E+003
1 1 1 229   5.00000000000E+002  5.00000000000E+002  1.72727272727E+003  2.47135527535E+002  1.27272727273E+003
1 1 1 233   5.00000000000E+002  5.00000000000E+002  1.75757575758E+003  2.46980851354E+002  1.24242424242E+003
1 1 1 237   5.00000000000E+002  5.00000000000E+002  1.78787878788E+003  2.46832346353E+002  1.21212121212E+003
1 1 1 241   5.00000000000E+002  5.00000000000E+002  1.81818181818E+003  2.46689828128E+002  1.18181818182E+003
1 1 1 245   5.00000000000E+002  5.00000000000E+002  1.84848484848E+003  2.46553114077E+002  1.15151515152E+003
1 1 1 249   5.00000000000E+002  5.00000000000E+002  1.87878787879E+003  2.46422023440E+002  1.12121212121E+003
1 1 1 253   5.00000000000E+002  5.00000000000E+002  1.90909090909E+003  2.46296377751E+002  1.09090909091E+003
1 1 1 257   5.00000000000E+002  5.00000000000E+002  1.93939393939E+003  2.46176000755E+002  1.06060606061E+003
1 1 1 261   5.00000000000E+002  5.00000000000E+002  1.96969696970E+003  2.46060718932E+002  1.03030303030E+003
1 1 1 265   5.00000000000E+002  5.00000000000E+002  2.00000000000E+003  2.45950361262E+002  1.00000000000E+003
1 1 1 269   5.00000000000E+002  5.00000000000E+002  2.03030303030E+003  2.45844759849E+002  9.69696969697E+002
1 1 1 273   5.00000000000E+002  5.00000000000E+002  2.06060606061E+003  2.45743749517E+002  9.39393939394E+002
1 1 1 277   5.00000000000E+002  5.00000000000E+002  2.09090909091E+003  2.45647168558E+002  9.09090909091E+002
1 1 1 281   5.00000000000E+002  5.00000000000E+002  2.12121212121E+003  2.45554858127E+002  8.78787878788E+002
1 1 1 285   5.00000000000E+002  5.00000000000E+002  2.15151515152E+003  2.45466663151E+002  8.48484848485E+002
1 1 1 289   5.00000000000E+002  5.00000000000E+002  2.18181818182E+003  2.45382431495E+002  8.18181818182E+002
1 1 1 293   5.00000000000E+002  5.00000000000E+002  2.21212121212E+003  2.45302015066E+002  7.87878787879E+002
1 1 1 297   5.00000000000E+002  5.00000000000E+002  2.24242424242E+003  2.45225268717E+002  7.57575757576E+002
1 1 1 301   5.00000000000E+002  5.00000000000E+002  2.27272727273E+003  2.45152051579E+002  7.27272727273E+002
1 1 1 305   5.00000000000E+002  5.00000000000E+002  2.30303030303E+003  2.45082225677E+002  6.96969696970E+002
